season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2022,REG,3,Tyler Boyd,WR,CIN,4.5725,2.876523385653556,10.749999999999998,18.390529305094603,4,5,80,105,1,16.990000000000002,4.580505731736025,12.409494268263977,00-0033009,Tyler,Boyd,83,T.Boyd
2022,REG,3,Ja'Marr Chase,WR,CIN,4.5311111111111115,3.3232042317589907,12.281,42.01936565504499,6,10,60,29,1,1.0116666666666656,1.8318644023863915,-0.8201977357197259,00-0036900,Ja'Marr,Chase,1,J.Chase
2022,REG,3,Elijah Moore,WR,NYJ,4.445,1.7971539736006352,19.286666666666672,36.42429965376142,4,9,44.44444444444444,49,0,-0.15999999999999925,0.8502433742073681,-1.0102433742073673,00-0036980,Elijah,Moore,8,E.Moore
2022,REG,3,Travis Kelce,TE,KC,4.371666666666666,1.6648224118922172,9.6525,26.36934844966535,4,8,50,58,1,7.5825,5.235938505959439,2.346561494040561,00-0030506,Travis,Kelce,87,T.Kelce
2022,REG,3,Isaiah McKenzie,WR,BUF,4.282500000000001,3.186634747235505,5.572222222222222,15.510469180094635,7,9,77.77777777777779,76,1,5.322857142857144,3.9643975842785557,1.3584595585785881,00-0033466,Isaiah,McKenzie,6,I.McKenzie
2022,REG,3,Allen Robinson,WR,LAR,4.116,2.136214261358833,6.179999999999998,15.693245302183845,2,5,40,23,0,5.145000000000003,6.1484630676768575,-1.0034630676768543,00-0031428,Allen,Robinson,1,Al.Robinson
2022,REG,3,Tee Higgins,WR,CIN,4.114285714285715,1.4120129101210739,15.508571428571427,37.14373695555479,5,7,71.42857142857143,93,0,2.496000000000002,1.380182087891353,1.1158179121086491,00-0036410,Tamaurice,Higgins,85,T.Higgins
2022,REG,3,Cameron Brate,TE,TB,4.095999999999999,3.960091019953969,6.050000000000001,15.605519969046904,5,6,83.33333333333334,52,0,3.2059999999999986,5.627945900779864,-2.421945900779865,00-0031273,Cameron,Brate,84,C.Brate
2022,REG,3,Jaylen Waddle,WR,MIA,3.973333333333334,2.9747525509834163,16.875,56.45700903312143,4,6,66.66666666666666,102,0,4.609999999999999,3.4258082884368832,1.1841917115631162,00-0036613,Jaylen,Waddle,17,J.Waddle
2022,REG,3,Michael Pittman,WR,IND,3.9444444444444446,1.6656503691671434,5.017777777777778,26.874553677695783,8,9,88.88888888888889,72,0,3.9749999999999996,3.3513516700745782,0.6236483299254214,00-0036252,Michael,Pittman,11,M.Pittman
2022,REG,3,Gabe Davis,WR,BUF,3.92,2.4114763306595695,10.826666666666668,20.09092877246157,3,6,50,37,0,1.3833333333333304,1.1815541983613684,0.20177913497196198,00-0036196,Gabriel,Davis,13,G.Davis
2022,REG,3,George Pickens,WR,PIT,3.904285714285714,1.8778706945314911,13.63857142857143,25.880343733904414,3,7,42.857142857142854,39,0,1.4033333333333324,0.6696659016971959,0.7336674316361366,00-0037247,George,Pickens,14,G.Pickens
2022,REG,3,Allen Lazard,WR,GB,3.401666666666667,1.1390843856229125,14.270000000000001,53.50581177352832,4,6,66.66666666666666,45,1,2.5774999999999952,2.5645738521945987,0.012926147805396582,00-0034521,Allen,Lazard,13,A.Lazard
2022,REG,3,Adam Thielen,WR,MIN,3.38875,3.1281503719406425,11.557500000000001,30.96761228522625,6,8,75,61,1,2.8399999999999985,3.419851689857372,-0.5798516898573736,00-0030035,Adam,Thielen,19,A.Thielen
2022,REG,3,DeVante Parker,WR,NE,2.933,1.2500623887726008,22.066000000000003,57.09480438832541,5,10,50,156,0,9.363999999999999,5.091212038250097,4.272787961749902,00-0031547,DeVante,Parker,1,D.Parker
2022,REG,3,Alec Pierce,WR,IND,2.77,1.5754064886846852,13.618,40.52011425850988,3,5,60,61,0,3,2.7158269445278713,0.2841730554721287,00-0037664,Alec,Pierce,14,A.Pierce
2022,REG,3,Justin Jefferson,WR,MIN,2.5116666666666663,3.02687906761088,5.893333333333331,11.843118866597443,3,6,50,14,0,2.3233333333333377,3.6842035386776693,-1.3608702053443316,00-0036322,Justin,Jefferson,18,J.Jefferson
2022,REG,4,Jamal Agnew,WR,JAX,9.4975,5.011236631931225,10.12,36.60698137095316,4,6,66.66666666666666,50,2,7.279999999999998,4.376921878085696,2.9030781219143016,00-0033572,Jamal,Agnew,39,J.Agnew
2022,REG,4,Trent Sherfield,WR,MIA,9.3075,2.7551389554958337,14.581666666666665,23.492924464971406,4,6,66.66666666666666,55,0,0.5850000000000017,1.0354421153882285,-0.45044211538822676,00-0034487,Trent,Sherfield,14,T.Sherfield
2022,REG,4,CeeDee Lamb,WR,DAL,9.055,3.377194748046323,13.13,42.85248041775457,6,8,75,97,1,5.7683333333333335,5.52730019773603,0.24103313559730388,00-0036358,Cedarian,Lamb,88,C.Lamb
2022,REG,4,Jaylen Waddle,WR,MIA,8.764000000000001,2.42341598632677,10.488,14.081254531296153,2,5,40,39,0,10.635000000000002,13.597196470065683,-2.962196470065681,00-0036613,Jaylen,Waddle,17,J.Waddle
2022,REG,4,Curtis Samuel,WR,WAS,8.4,3.375451280324841,7.134285714285714,15.916116900914682,4,7,57.14285714285714,38,0,6.897500000000001,6.174022109192549,0.7234778908074517,00-0033282,Curtis,Samuel,10,C.Samuel
2022,REG,4,Robby Anderson,WR,CAR,8.392,2.9345630425733997,11.666,26.051808843233587,3,5,60,26,0,3.253333333333335,2.3912259252788317,0.8621074080545035,00-0032688,Robby,Anderson,3,R.Anderson
2022,REG,4,Deebo Samuel,WR,SF,8.238,4.824856875524771,1.9385714285714297,10.488483536868149,6,7,85.71428571428571,115,1,17.665,6.576733800518961,11.088266199481037,00-0035719,Tyshun,Samuel,19,D.Samuel
2022,REG,4,Tom Kennedy,WR,DET,8.18,2.294524464121849,13.440000000000003,16.929510757293293,3,5,60,54,0,5.63333333333333,3.633390426554115,1.9999429067792152,00-0035544,Thomas,Kennedy,85,T.Kennedy
2022,REG,4,Darnell Mooney,WR,CHI,8.163999999999998,2.869307632116686,21.42,55.827773144286915,4,5,80,94,0,2.1099999999999994,2.9936995220443805,-0.8836995220443811,00-0036309,Darnell,Mooney,11,D.Mooney
2022,REG,4,D.J. Moore,WR,CAR,8.033,3.8254460061744457,7.197272727272726,35.35953550692273,6,11,54.54545454545454,50,0,2.5400000000000005,4.677940663620973,-2.1379406636209723,00-0034827,Denniston,Moore,2,D.Moore
2022,REG,4,Tyler Lockett,WR,SEA,7.83375,2.9013540964087685,15.318750000000001,38.20494435265143,6,8,75,91,0,2.113333333333332,4.074361599238149,-1.9610282659048166,00-0032211,Tyler,Lockett,16,T.Lockett
2022,REG,4,Marquez Callaway,WR,NO,7.78,1.5406042952629206,15.066666666666665,29.863565789039015,3,6,50,53,0,1.2566666666666677,1.8417484348406863,-0.5850817681740186,00-0036219,Marquez,Callaway,1,M.Callaway
2022,REG,4,Drake London,WR,ATL,7.611428571428571,1.6630918511534016,9.22714285714286,27.193499494779395,2,7,28.57142857142857,17,0,2.759999999999998,1.88000608254697,0.879993917453028,00-0037238,Drake,London,5,D.London
2022,REG,4,Cooper Kupp,WR,LAR,7.519375,2.8298377894528612,5.660526315789474,41.8906286515541,14,19,73.68421052631578,122,0,3.9335714285714287,3.857086682577812,0.07648474599361688,00-0033908,Cooper,Kupp,10,C.Kupp
2022,REG,4,Kalif Raymond,WR,DET,7.3775,2.0421507509693546,20.306,25.578173023630775,3,5,60,38,0,0.8833333333333352,3.7103293429392274,-2.8269960096058924,00-0032464,Kalif,Raymond,11,K.Raymond
2022,REG,4,Harrison Bryant,TE,CLE,7.044999999999999,2.5268894124821872,4.691666666666666,9.24314562469217,4,6,66.66666666666666,18,0,0.7950000000000021,1.6869553151593095,-0.8919553151593074,00-0036232,Harrison,Bryant,88,H.Bryant
2022,REG,4,Travis Kelce,TE,KC,6.932857142857143,2.4644700494949925,5.4399999999999995,19.974297778593726,9,10,90,92,1,4.684444444444445,4.071261573838354,0.6131828706060904,00-0030506,Travis,Kelce,87,T.Kelce
2022,REG,4,Donovan Peoples-Jones,WR,CLE,6.900000000000001,2.8775285004404605,13.206666666666669,39.02807420784765,5,9,55.55555555555556,71,0,2.7560000000000002,4.452439651259465,-1.6964396512594648,00-0036233,Donovan,Peoples-Jones,11,D.Peoples-Jones
2022,REG,4,Mack Hollins,WR,LV,6.864,2.5063668445870833,14.805999999999997,30.028799740396718,3,5,60,33,0,3.5499999999999994,3.5189425169849833,0.031057483015016096,00-0033555,Mack,Hollins,10,M.Hollins
2022,REG,4,Pat Freiermuth,TE,PIT,6.862499999999999,2.8103214518321558,7.524444444444445,17.862889398855213,7,9,77.77777777777779,85,0,4.271428571428572,3.6135965280866844,0.6578320433418878,00-0036894,Pat,Freiermuth,88,P.Freiermuth
2022,REG,4,Chris Godwin,WR,TB,6.792222222222222,2.824543010015652,5.767999999999999,16.60047199677661,7,10,70,55,0,4.121428571428572,3.598432163351877,0.5229964080766947,00-0033921,Rod,Godwin,14,C.Godwin
2022,REG,4,Corey Davis,WR,NYJ,6.775714285714285,3.876824797380899,13.718571428571428,32.3791219906939,5,7,71.42857142857143,74,1,3.658,3.243929794518999,0.4140702054810008,00-0033871,Corey,Davis,84,C.Davis
2022,REG,4,Josh Reynolds,WR,DET,6.77125,2.232668573597212,10.578750000000001,21.32060260996624,7,8,87.5,81,1,2.4442857142857135,2.783868094641142,-0.33958238035542854,00-0033943,Joshua Dedmon-Reynolds,Reynolds,8,J.Reynolds
2022,REG,4,JuJu Smith-Schuster,WR,KC,6.631428571428571,3.0852271939393687,5.211250000000001,15.307508720396557,5,8,62.5,46,0,7.3,6.738657039434571,0.5613429605654288,00-0033857,John,Smith-Schuster,9,J.Smith-Schuster
2022,REG,4,Christian Kirk,WR,JAX,6.625,2.575853383177302,8.08,43.841562669560496,2,9,22.22222222222222,60,0,7.840000000000003,8.100640408042182,-0.26064040804217825,00-0034775,Christian,Kirk,13,C.Kirk
2022,REG,4,Alec Pierce,WR,IND,6.465,1.240368359810842,15.133333333333331,36.888076376193375,4,6,66.66666666666666,80,0,1.990000000000002,1.6144715331369923,0.37552846686300967,00-0037664,Alec,Pierce,14,A.Pierce
2022,REG,4,Brandin Cooks,WR,HOU,6.388571428571429,3.9460014428665,6.724285714285715,19.151273496623,7,7,100,57,1,1.7099999999999989,2.5319995550979195,-0.8219995550979207,00-0031236,Brandin,Cooks,13,B.Cooks
2022,REG,4,John Bates,TE,WAS,6.3525,6.06005261668074,1.3583333333333318,2.5974439876342514,4,6,66.66666666666666,19,0,3.6800000000000033,5.014727323531957,-1.3347273235319541,00-0036628,John,Bates,87,J.Bates
2022,REG,4,Romeo Doubs,WR,GB,6.321249999999999,3.193117656397007,11.16,31.576713588455817,5,8,62.5,47,1,7.7719999999999985,4.4215711605860175,3.350428839413981,00-0037816,Romeo,Doubs,87,R.Doubs
2022,REG,4,Chris Olave,WR,NO,6.26,2.3660149573315405,18.955714285714286,43.83403257242906,4,7,57.14285714285714,67,1,1.1949999999999985,1.0856574678994377,0.10934253210056077,00-0037239,Chris,Olave,12,C.Olave
2022,REG,4,Terry McLaurin,WR,WAS,6.233333333333333,2.168852031586654,15.351666666666668,29.35589763202346,2,6,33.33333333333333,15,0,8.034999999999998,7.39886377198809,0.6361362280119085,00-0035659,Terry,McLaurin,17,T.McLaurin
2022,REG,4,Jerry Jeudy,WR,DEN,6.174000000000001,3.723134230907573,9.796,17.815443931182486,4,5,80,53,1,2.347500000000001,5.064391280504935,-2.7168912805049343,00-0036407,Jerry,Jeudy,10,J.Jeudy
2022,REG,4,T.J. Hockenson,TE,DET,6.173,3.048974656223482,10.291666666666666,31.113014561394664,8,12,66.66666666666666,179,2,13.85875,4.734103434694317,9.124646565305683,00-0035229,Thomas,Hockenson,88,T.Hockenson
2022,REG,4,Noah Brown,WR,DAL,6.168333333333334,2.981895521044578,13.415000000000001,32.83697780678851,3,6,50,61,0,4.526666666666665,4.0210640005448495,0.5056026661218151,00-0033591,Noah,Brown,85,N.Brown
2022,REG,4,Dawson Knox,TE,BUF,6.165,1.6337294661465958,9.876666666666667,25.09847105162848,3,6,50,40,0,2.846666666666664,2.4580221936978908,0.38864447296877325,00-0035689,Dawson,Knox,88,D.Knox
2022,REG,4,Davante Adams,WR,LV,6.031666666666667,2.2474640665542016,8.23,43.39836936681136,9,13,69.23076923076923,101,0,4.058888888888891,2.4930718785844697,1.5658170103044213,00-0031381,Davante,Adams,17,D.Adams
2022,REG,4,Rondale Moore,WR,ARI,6.002,3.3289777084040266,9.864,26.67243523876481,3,5,60,11,0,4.163333333333331,6.8119663809919375,-2.648633047658606,00-0036936,Rondale,Moore,4,R.Moore
2022,REG,4,Darren Waller,TE,LV,5.989999999999999,1.632821078366718,14.426000000000002,29.258102462175007,3,5,60,24,0,0.9133333333333328,0.545659272152875,0.36767406118045776,00-0031610,Darren,Waller,83,D.Waller
2022,REG,4,Adam Thielen,WR,MIN,5.985555555555556,2.9637641435813955,7.711111111111112,26.451194877463124,8,9,88.88888888888889,72,0,1.4099999999999993,2.0616861343755275,-0.6516861343755282,00-0030035,Adam,Thielen,19,A.Thielen
2022,REG,4,Courtland Sutton,WR,DEN,5.9557142857142855,2.9066246090345205,10.615714285714287,27.028698214090863,5,7,71.42857142857143,52,1,3.278,3.170972848176825,0.1070271518231749,00-0034348,Courtland,Sutton,14,C.Sutton
2022,REG,4,Zach Ertz,TE,ARI,5.924,3.8107006380403483,6.076666666666665,19.717700502947377,6,6,100,47,1,1.756666666666668,2.476700428033458,-0.7200337613667902,00-0030061,Zachary,Ertz,86,Z.Ertz
2022,REG,4,Cameron Brate,TE,TB,5.843999999999999,3.5208344791854524,7.5375,17.354515627698156,4,8,50,32,0,1.8575,2.2776787599588033,-0.4201787599588034,00-0031273,Cameron,Brate,84,C.Brate
2022,REG,4,Allen Lazard,WR,GB,5.842499999999999,3.05704784714506,13.465,38.098606493598346,6,8,75,116,0,7.706666666666667,6.47724523551877,1.2294214311478973,00-0034521,Allen,Lazard,13,A.Lazard
2022,REG,4,Michael Pittman,WR,IND,5.741666666666667,2.463961452270502,4.803333333333332,11.708307942311597,3,6,50,31,0,3.2333333333333343,2.331072961650534,0.9022603716828002,00-0036252,Michael,Pittman,11,M.Pittman
2022,REG,4,Logan Thomas,TE,WAS,5.734,2.0115402000974947,2.9150000000000005,5.574146667941485,5,6,83.33333333333334,19,0,1.3059999999999987,1.47064660029097,-0.16464660029097122,00-0031260,Logan,Thomas,82,L.Thomas
2022,REG,4,Nico Collins,WR,HOU,5.676,2.6510325297696857,20.018,40.723411180730736,3,5,60,82,0,4.836666666666666,3.6735585065666783,1.1631081600999877,00-0036554,Nico,Collins,12,N.Collins
2022,REG,4,Tommy Tremble,TE,CAR,5.675,4.210331896929799,8.691666666666665,23.29164805716837,3,6,50,34,0,6.163333333333337,6.999203989569651,-0.8358706562363141,00-0037005,Tommy,Tremble,82,T.Tremble
2022,REG,4,Tyreek Hill,WR,MIA,5.601666666666667,4.113811258129361,11.66357142857143,43.846835477028016,10,14,71.42857142857143,160,0,7.631,6.547386750401086,1.0836132495989146,00-0033040,Tyreek,Hill,10,T.Hill
2022,REG,4,Devin Duvernay,WR,BAL,5.564,3.515238707539795,8.548000000000002,32.68833652007649,4,5,80,51,0,4.254999999999999,2.970716446698823,1.2842835533011758,00-0036331,Devin,Duvernay,13,D.Duvernay
2022,REG,4,Mo Alie-Cox,TE,IND,5.532,4.1990639301256225,5.261666666666667,12.825512898639044,6,6,100,85,2,8.905,4.32623654340163,4.578763456598369,00-0033217,Mo,Alie-Cox,81,M.Alie-Cox
2022,REG,4,George Pickens,WR,PIT,5.46875,2.473194159972061,20.146250000000002,42.512727176808845,6,8,75,102,0,3.953333333333335,2.0375637935653117,1.9157695397680232,00-0037247,George,Pickens,14,G.Pickens
2022,REG,4,Marquise Brown,WR,ARI,5.431818181818181,2.7854077215234407,8.291818181818183,49.32669947542048,6,11,54.54545454545454,88,1,3.621666666666666,3.683582836387559,-0.06191616972089298,00-0035662,Marquise,Brown,2,M.Brown
2022,REG,4,A.J. Brown,WR,PHI,5.385714285714286,2.173219046648249,11.611428571428572,56.22578859988931,5,7,71.42857142857143,95,0,8.272,4.705579462950754,3.566420537049246,00-0035676,Arthur,Brown,11,A.Brown
2022,REG,4,Justin Jefferson,WR,MIN,5.2625,3.910458587036749,9.692307692307695,48.023783206921536,10,13,76.92307692307693,147,0,5.455999999999999,5.4869616120817115,-0.030961612081712886,00-0036322,Justin,Jefferson,18,J.Jefferson
2022,REG,4,Tee Higgins,WR,CIN,5.09,4.1820760051845784,10.03,30.16944620834865,7,9,77.77777777777779,124,1,10.845714285714285,6.6260492462410445,4.219665039473241,00-0036410,Tamaurice,Higgins,85,T.Higgins
2022,REG,4,Marquez Valdes-Scantling,WR,KC,5.066,3.384428482737107,12.487999999999996,22.926381494400587,3,5,60,63,0,7.316666666666673,7.036674512991037,0.2799921536756358,00-0034272,Marquez,Valdes-Scantling,11,M.Valdes-Scantling
2022,REG,4,David Njoku,TE,CLE,4.976,3.5094048767923316,7.25142857142857,16.667213922180267,5,7,71.42857142857143,73,0,6.512000000000002,6.254812995931934,0.2571870040680686,00-0033885,David,Njoku,85,D.Njoku
2022,REG,4,Mike Williams,WR,LAC,4.907272727272727,3.2695867184156713,10.577272727272728,42.86872259680924,7,11,63.63636363636363,120,0,9.389999999999999,8.888931224879538,0.5010687751204603,00-0033536,Michael,Williams,81,M.Williams
2022,REG,4,Tyler Higbee,TE,LAR,4.89,3.5877328654283676,3.5935714285714297,19.595699929890166,10,14,71.42857142857143,73,0,4.454999999999997,5.8003321709904245,-1.3453321709904271,00-0033110,Tyler,Higbee,89,T.Higbee
2022,REG,4,O.J. Howard,TE,HOU,4.705,1.2798015505473113,14.808000000000002,30.12450158678493,2,5,40,27,0,1.2800000000000011,2.448582540508596,-1.168582540508595,00-0033879,O'Terrius,Howard,83,O.Howard
2022,REG,4,Tyler Conklin,TE,NYJ,4.673333333333334,5.21495908582707,6.846000000000002,11.541573942949627,3,5,60,52,0,8.483333333333329,8.220324127720309,0.2630092056130202,00-0034270,Tyler,Conklin,83,T.Conklin
2022,REG,4,Dallas Goedert,TE,PHI,4.657500000000001,5.2664527154773735,1,4.150525733259546,5,6,83.33333333333334,72,0,14.456,11.992689393412821,2.4633106065871786,00-0034351,Dallas,Goedert,88,D.Goedert
2022,REG,4,DK Metcalf,WR,SEA,4.625,2.4376657058808453,15.348000000000003,47.84736727250055,7,10,70,149,0,7.82142857142857,4.154239441516828,3.6671891299117423,00-0035640,DeKaylin,Metcalf,14,D.Metcalf
2022,REG,4,Stefon Diggs,WR,BUF,4.33,3.5413675069851447,14.520000000000001,36.898055990851724,4,6,66.66666666666666,62,0,2.982499999999998,3.245820026723319,-0.26332002672332067,00-0031588,Stefon,Diggs,14,S.Diggs
2022,REG,4,Rashod Bateman,WR,BAL,4.261666666666667,3.0179941898832303,5.896666666666666,27.059273422562136,3,6,50,17,0,-0.04666666666666212,2.5817444696431644,-2.6284111363098264,00-0036550,Rashod,Bateman,7,R.Bateman
2022,REG,4,Garrett Wilson,WR,NYJ,4.124999999999999,1.9164173717508444,6.730000000000001,13.615213433137772,2,6,33.33333333333333,41,0,10.959999999999999,2.5692652205156037,8.390734779484395,00-0037740,Garrett,Wilson,17,G.Wilson
2022,REG,4,Mike Evans,WR,TB,4.039,2.6421054947036424,13.704000000000002,39.440511137972734,8,10,80,103,2,2.85375,3.071091065074988,-0.2173410650749883,00-0031408,Mike,Evans,13,M.Evans
2022,REG,4,Ja'Marr Chase,WR,CIN,3.9516666666666667,2.6897018649777586,17.315,34.72143310718225,4,6,66.66666666666666,81,0,4.1025,3.3493175409435603,0.7531824590564398,00-0036900,Ja'Marr,Chase,1,J.Chase
2022,REG,4,Allen Robinson,WR,LAR,3.6,1.6549529744602705,13.135,30.696424398223883,2,6,33.33333333333333,7,0,0.030000000000001137,0.9282481270304288,-0.8982481270304277,00-0031428,Allen,Robinson,1,Al.Robinson
2022,REG,4,Isaiah McKenzie,WR,BUF,2.865,2.936309391447372,4.661666666666666,11.846173393757146,4,6,66.66666666666666,21,1,1.3450000000000006,1.5505670523449924,-0.20556705234499173,00-0033466,Isaiah,McKenzie,6,I.McKenzie
2022,REG,4,Gerald Everett,TE,LAC,2.8,2.9633947019605746,10.16666666666667,22.47522198887292,5,6,83.33333333333334,61,1,1.6619999999999977,3.15137286354543,-1.4893728635454324,00-0033895,Gerald,Everett,7,G.Everett
2022,REG,4,Tyler Boyd,WR,CIN,2.424,1.2967964609109173,12.922,21.59352962802045,2,5,40,47,0,5.884999999999998,4.5845432734925,1.3004567265074982,00-0033009,Tyler,Boyd,83,T.Boyd
2022,REG,4,Mark Andrews,TE,BAL,2.1825,2.5198271346157495,9.373999999999999,35.84703632887189,2,5,40,15,0,1.8199999999999967,2.371322893790307,-0.5513228937903101,00-0034753,Mark,Andrews,89,M.Andrews
